Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2019/2/20,42.79750061,43.33000183,42.74750137,43.00749969,41.25400543,104457600,0,0
2019/2/21,42.95000076,43.09249878,42.57500076,42.76499939,41.02138519,68998800,0,0
2019/2/22,42.89500046,43.25,42.84500122,43.24250031,41.47942352,75652800,0,0
2019/2/25,43.54000092,43.96749878,43.48749924,43.55749893,41.78158188,87493600,0,0
2019/2/26,43.42750168,43.82500076,43.29249954,43.58250046,41.80555344,68280800,0,0
2019/2/27,43.30250168,43.75,43.18249893,43.71749878,41.93505859,111341600,0,0
2019/2/28,43.58000183,43.72750092,43.22999954,43.28749847,41.52258682,112861600,0,0
2019/3/1,43.56999969,43.78749847,43.22249985,43.74250031,41.95903778,103544800,0,0
2019/3/4,43.92250061,44.4375,43.49250031,43.96250153,42.17007065,109744800,0,0
2019/3/5,43.98500061,44,43.63499832,43.88249969,42.09333038,78949600,0,0
2019/3/6,43.66749954,43.87250137,43.48500061,43.63000107,41.85112,83241600,0,0
2019/3/7,43.46749878,43.61000061,43.00500107,43.125,41.36671448,99185600,0,0
2019/3/8,42.58000183,43.26750183,42.375,43.22750092,41.46503067,95997600,0,0
2019/3/11,43.87250137,44.77999878,43.83750153,44.72499847,42.90147781,128044000,0,0
2019/3/12,45,45.66749954,44.84249878,45.22750092,43.3834877,129870400,0,0
2019/3/13,45.5625,45.82500076,45.22999954,45.42750168,43.57532501,124130000,0,0
2019/3/14,45.97499847,46.02500153,45.63999939,45.93249893,44.05973434,94318000,0,0
2019/3/15,46.21250153,46.83250046,45.93500137,46.52999878,44.63287354,156171600,0,0
2019/3/18,46.45000076,47.09749985,46.44749832,47.00500107,45.08851624,104879200,0,0
2019/3/19,47.08750153,47.24750137,46.47999954,46.63249969,44.73120117,126585600,0,0
2019/3/20,46.55749893,47.37250137,46.18249893,47.04000092,45.12208939,124140800,0,0
2019/3/21,47.50500107,49.08250046,47.45249939,48.77249908,46.78394318,204136800,0,0
2019/3/22,48.83499908,49.42250061,47.69499969,47.76250076,45.81512833,169630800,0,0
2019/3/25,47.87749863,47.99499893,46.65000153,47.18500137,45.26116943,175381200,0,0
2019/3/26,47.91500092,48.22000122,46.14500046,46.69749832,44.79354477,199202000,0,0
2019/3/27,47.1875,47.43999863,46.63750076,47.11750031,45.19642639,119393600,0,0
2019/3/28,47.23749924,47.38999939,46.88249969,47.18000031,45.25638199,83121600,0,0
2019/3/29,47.45750046,47.52000046,47.13499832,47.48749924,45.55134583,94256000,0,0
2019/4/1,47.90999985,47.91999817,47.09500122,47.81000137,45.86068726,111448000,0,0
2019/4/2,47.77249908,48.61500168,47.76250076,48.50500107,46.52735901,91062800,0,0
2019/4/3,48.3125,49.125,48.28749847,48.83750153,46.84630203,93087200,0,0
2019/4/4,48.69749832,49.09249878,48.28499985,48.92250061,46.92782974,76457200,0,0
2019/4/5,49.11249924,49.27500153,48.98249817,49.25,47.24197769,74106400,0,0
2019/4/8,49.10499954,50.05749893,49.08499908,50.02500153,47.98539352,103526800,0,0
2019/4/9,50.08000183,50.71250153,49.80749893,49.875,47.84149551,143072800,0,0
2019/4/10,49.66999817,50.18500137,49.54499817,50.15499878,48.1100769,86781200,0,0
2019/4/11,50.21250153,50.25,49.61000061,49.73749924,47.70960617,83603200,0,0
2019/4/12,49.79999924,50.03499985,49.05250168,49.71749878,47.69041443,111042800,0,0
2019/4/15,49.64500046,49.96250153,49.50249863,49.80749893,47.77674866,70146400,0,0
2019/4/16,49.86500168,50.34249878,49.63999939,49.8125,47.78154755,102785600,0,0
2019/4/17,49.88499832,50.84500122,49.65250015,50.78250122,48.71199799,115627200,0,0
2019/4/18,50.77999878,51.03749847,50.63000107,50.96500015,48.88706207,96783200,0,0
2019/4/22,50.70750046,51.23500061,50.58499908,51.13249969,49.04772568,77758000,0,0
2019/4/23,51.10749817,51.9375,50.97499847,51.86999893,49.75515366,93292000,0,0
2019/4/24,51.84000015,52.11999893,51.76250076,51.79000092,49.67842102,70162400,0,0
2019/4/25,51.70750046,51.93999863,51.27999878,51.31999969,49.22758484,74172800,0,0
2019/4/26,51.22499847,51.25,50.52999878,51.07500076,48.99258041,74596400,0,0
2019/4/29,51.09999847,51.49250031,50.96500015,51.15250015,49.0669136,88818800,0,0
2019/4/30,50.76499939,50.84999847,49.77750015,50.16749954,48.1220665,186139600,0,0
2019/5/1,52.47000122,53.82749939,52.30749893,52.63000107,50.48416901,259309200,0,0
2019/5/2,52.45999908,53.16249847,52.03250122,52.28749847,50.15563965,127985200,0,0
2019/5/3,52.72249985,52.95999908,52.55749893,52.9375,50.77912903,83569600,0,0
2019/5/6,51.07249832,52.20999908,50.875,52.11999893,49.9949646,129772400,0,0
2019/5/7,51.47000122,51.85499954,50.20750046,50.71500015,48.64725113,155054800,0,0
2019/5/8,50.47499847,51.33499908,50.4375,50.72499847,48.65683365,105358000,0,0
2019/5/9,50.09999847,50.41999817,49.16500092,50.18000031,48.13405991,139634400,0,0
2019/5/10,49.35499954,49.71250153,48.19250107,49.29499817,47.46724319,164834800,0.1925,0
2019/5/13,46.92750168,47.36999893,45.71250153,46.43000031,44.70846939,229722400,0,0
2019/5/14,46.60250092,47.42499924,46.35250092,47.16500092,45.41621399,146118800,0,0
2019/5/15,46.56750107,47.9375,46.50500107,47.72999954,45.96026611,106178800,0,0
2019/5/16,47.47750092,48.11750031,47.20999908,47.52000046,45.75805283,132125600,0,0
2019/5/17,46.73249817,47.72499847,46.68999863,47.25,45.49806976,131516400,0,0
2019/5/20,45.88000107,46.08750153,45.06999969,45.77249908,44.0753479,154449200,0,0
2019/5/21,46.30500031,47,46.17499924,46.65000153,44.92031479,113459200,0,0
2019/5/22,46.16500092,46.42750168,45.63750076,45.69499969,44.00072479,118994400,0,0
2019/5/23,44.95000076,45.13499832,44.45249939,44.91500092,43.24964523,146118800,0,0
2019/5/24,45.04999924,45.53499985,44.65499878,44.74250031,43.08353424,94858800,0,0
2019/5/28,44.72999954,45.14749908,44.47750092,44.55749893,42.90539932,111792800,0,0
2019/5/29,44.10499954,44.83750153,44,44.34500122,42.70077896,113924800,0,0
2019/5/30,44.48749924,44.80749893,44.16749954,44.57500076,42.92224503,84873600,0,0
2019/5/31,44.05749893,44.49750137,43.74750137,43.76750183,42.1446991,108174400,0,0
2019/6/3,43.90000153,44.47999954,42.56750107,43.32500076,41.71860504,161584400,0,0
2019/6/4,43.86000061,44.95750046,43.63000107,44.90999985,43.24482727,123872000,0,0
2019/6/5,46.06999969,46.24750137,45.28499985,45.63499832,43.94294739,119093600,0,0
2019/6/6,45.77000046,46.36750031,45.53749847,46.30500031,44.58810425,90105200,0,0
2019/6/7,46.62749863,47.97999954,46.44250107,47.53749847,45.77489853,122737600,0,0
2019/6/10,47.95249939,48.84249878,47.90499878,48.14500046,46.35988998,104883600,0,0
2019/6/11,48.71500015,49,48.40000153,48.70249939,46.89670944,107731600,0,0
2019/6/12,48.48749924,48.99250031,48.34749985,48.54750061,46.74745941,73012800,0,0
2019/6/13,48.67499924,49.19749832,48.40000153,48.53749847,46.73783112,86698400,0,0
2019/6/14,47.88750076,48.39749908,47.57500076,48.18500137,46.39838791,75046000,0,0
2019/6/17,48.22499847,48.74000168,48.04249954,48.47249985,46.67524719,58676400,0,0
2019/6/18,49.01250076,50.07249832,48.80250168,49.61249924,47.77296448,106204000,0,0
2019/6/19,49.91999817,49.97000122,49.32749939,49.46749878,47.63334274,84496800,0,0
2019/6/20,50.09249878,50.15250015,49.50749969,49.86500168,48.01610565,86056000,0,0
2019/6/21,49.70000076,50.21250153,49.53749847,49.69499969,47.85241318,191202400,0,0
2019/6/24,49.63499832,50.04000092,49.54249954,49.64500046,47.80426407,72881600,0,0
2019/6/25,49.60749817,49.81499863,48.82249832,48.89250183,47.07966995,84281200,0,0
2019/6/26,49.44250107,50.24750137,49.33750153,49.95000076,48.09796143,104270000,0,0
2019/6/27,50.07249832,50.39250183,49.89250183,49.93500137,48.08350754,83598800,0,0
2019/6/28,49.66999817,49.875,49.26250076,49.47999954,47.64537811,124442400,0,0
2019/7/1,50.79249954,51.12250137,50.16249847,50.38750076,48.51922989,109012000,0,0
2019/7/2,50.35250092,50.78250122,50.34000015,50.68249893,48.80329895,67740800,0,0
2019/7/3,50.81999969,51.11000061,50.67250061,51.10250092,49.20772934,45448000,0,0
2019/7/5,50.83750153,51.27000046,50.72499847,51.05749893,49.16438675,69062000,0,0
2019/7/8,50.20249939,50.34999847,49.60250092,50.00500107,48.15092087,101354400,0,0
2019/7/9,49.79999924,50.37749863,49.70249939,50.31000137,48.44460297,82312000,0,0
2019/7/10,50.46250153,50.93249893,50.38999939,50.80749893,48.92366028,71588400,0,0
2019/7/11,50.82749939,51.09749985,50.42750168,50.4375,48.56737518,80767200,0,0
2019/7/12,50.61249924,51,50.54999924,50.82500076,48.94051361,70380800,0,0
2019/7/15,51.02249908,51.46749878,51,51.30250168,49.40031433,67789600,0,0
2019/7/16,51.14749908,51.52750015,50.875,51.125,49.22939682,67467200,0,0
2019/7/17,51.01250076,51.27249908,50.81750107,50.83750153,48.95254517,56430000,0,0
2019/7/18,51,51.47000122,50.92499924,51.41500092,49.50862885,74162400,0,0
2019/7/19,51.44749832,51.625,50.59000015,50.64749908,48.76958847,83717200,0,0
2019/7/22,50.91249847,51.80749893,50.90250015,51.80500031,49.88415909,89111600,0,0
2019/7/23,52.11500168,52.22750092,51.82249832,52.20999908,50.27415466,73420800,0,0
2019/7/24,51.91749954,52.28749847,51.79249954,52.16749954,50.23323059,59966400,0,0
2019/7/25,52.22249985,52.31000137,51.68249893,51.75500107,49.83603287,55638400,0,0
2019/7/26,51.86999893,52.43249893,51.78499985,51.93500137,50.00935364,70475600,0,0
2019/7/29,52.11500168,52.65999985,52.11000061,52.41999817,50.47637558,86693600,0,0
2019/7/30,52.18999863,52.54000092,51.82749939,52.19499969,50.25971603,135742800,0,0
2019/7/31,54.10499954,55.34249878,52.82500076,53.25999832,51.28522491,277125600,0,0
2019/8/1,53.47499847,54.50749969,51.68500137,52.10749817,50.17545319,216071600,0,0
2019/8/2,51.38249969,51.60749817,50.40750122,51.00500107,49.1138382,163448400,0,0
2019/8/5,49.49750137,49.66249847,48.14500046,48.33499908,46.54283905,209572000,0,0
2019/8/6,49.07749939,49.51750183,48.50999832,49.25,47.42390442,143299200,0,0
2019/8/7,48.85250092,49.88999939,48.45500183,49.75999832,47.91498947,133457600,0,0
2019/8/8,50.04999924,50.88249969,49.84749985,50.85749817,48.97180557,108038000,0,0
2019/8/9,50.32500076,50.68999863,49.82249832,50.24750137,48.56826019,98478800,0.1925,0
2019/8/12,49.90499878,50.51250076,49.78749847,50.11999893,48.44502258,89927600,0,0
2019/8/13,50.25500107,53.03499985,50.11999893,52.24250031,50.49659348,188874000,0,0
2019/8/14,50.79000092,51.61000061,50.64749908,50.6875,48.99354935,146189600,0,0
2019/8/15,50.86500168,51.28499985,49.91749954,50.43500137,48.74950027,108909600,0,0
2019/8/16,51.06999969,51.79000092,50.95999908,51.625,49.89972305,110481600,0,0
2019/8/19,52.65499878,53.18249893,52.50749969,52.58750153,50.83006668,97654400,0,0
2019/8/20,52.72000122,53.33750153,52.58000183,52.59000015,50.83246994,107537200,0,0
2019/8/21,53.24750137,53.41249847,52.90000153,53.15999985,51.38342285,86141600,0,0
2019/8/22,53.29750061,53.61000061,52.6875,53.11500168,51.33992767,89014800,0,0
2019/8/23,52.35749817,53.01250076,50.25,50.65999985,48.96697235,187272000,0,0
2019/8/26,51.46500015,51.79750061,51.26499939,51.62250137,49.89731598,104174400,0,0
2019/8/27,51.96500015,52.13750076,50.88249969,51.04000092,49.33426666,103493200,0,0
2019/8/28,51.02500153,51.43000031,50.83000183,51.38249969,49.66533661,63755200,0,0
2019/8/29,52.125,52.33000183,51.66500092,52.25249863,50.5062561,83962000,0,0
2019/8/30,52.54000092,52.61249924,51.79999924,52.18500137,50.44101715,84573600,0,0
2019/9/3,51.60749817,51.74499893,51.05500031,51.42499924,49.70640182,80092000,0,0
2019/9/4,52.09749985,52.36999893,51.83000183,52.29750061,50.54975128,76752400,0,0
2019/9/5,53,53.49250031,52.87749863,53.31999969,51.53807831,95654800,0,0
2019/9/6,53.51250076,53.60499954,53.12749863,53.31499863,51.53323746,77449200,0,0
2019/9/9,53.70999908,54.11000061,52.76750183,53.54249954,51.7531395,109237600,0,0
2019/9/10,53.46500015,54.19499969,52.92750168,54.17499924,52.36449814,127111600,0,0
2019/9/11,54.51750183,55.92750168,54.43249893,55.89749908,54.02944183,177158400,0,0
2019/9/12,56.20000076,56.60499954,55.71500015,55.77249908,53.9086113,128906800,0,0
2019/9/13,55,55.19749832,54.25500107,54.6875,52.85987473,159053200,0,0
2019/9/16,54.43249893,55.03250122,54.38999939,54.97499847,53.13776398,84632400,0,0
2019/9/17,54.99000168,55.20500183,54.77999878,55.17499924,53.33108139,73274800,0,0
2019/9/18,55.26499939,55.71250153,54.86000061,55.69250107,53.8312912,101360000,0,0
2019/9/19,55.50249863,55.93999863,55.09249878,55.24000168,53.39391708,88242400,0,0
2019/9/20,55.34500122,55.63999939,54.36750031,54.43249893,52.61339569,221652400,0,0
2019/9/23,54.73749924,54.95999908,54.41249847,54.68000031,52.85263443,76662000,0,0
2019/9/24,55.25749969,55.62250137,54.29750061,54.41999817,52.60131454,124763200,0,0
2019/9/25,54.63750076,55.375,54.28499985,55.25749969,53.41083908,87613600,0,0
2019/9/26,55,55.23500061,54.70750046,54.97249985,53.13534164,75334000,0,0
2019/9/27,55.13499832,55.24000168,54.31999969,54.70500183,52.87679672,101408000,0,0
2019/9/30,55.22499847,56.14500046,55.19749832,55.99250031,54.12125397,103909600,0,0
2019/10/1,56.26750183,57.05500031,56.04999924,56.14749908,54.27108383,139223200,0,0
2019/10/2,55.76499939,55.89500046,54.48249817,54.74000168,52.91062927,138449200,0,0
2019/10/3,54.60749817,55.24000168,53.78250122,55.20500183,53.36008453,114426000,0,0
2019/10/4,56.40999985,56.87250137,55.97249985,56.75249863,54.85586929,138478800,0,0
2019/10/7,56.56750107,57.48249817,56.45999908,56.76499939,54.86794662,122306000,0,0
2019/10/8,56.45500183,57.01499939,56.08250046,56.09999847,54.22517014,111820000,0,0
2019/10/9,56.75749969,56.94749832,56.40999985,56.75749969,54.8606987,74770400,0,0
2019/10/10,56.98249817,57.61000061,56.82500076,57.52249908,55.6001358,113013600,0,0
2019/10/11,58.23749924,59.40999985,58.07749939,59.05250168,57.07900238,166795600,0,0
2019/10/14,58.72499847,59.53250122,58.66749954,58.96749878,56.99683762,96427600,0,0
2019/10/15,59.09749985,59.41249847,58.72000122,58.83000183,56.86393356,87360000,0,0
2019/10/16,58.34249878,58.81000137,58.29999924,58.59249878,56.63437653,73903200,0,0
2019/10/17,58.77249908,59.03749847,58.38000107,58.81999969,56.85426712,67585200,0,0
2019/10/18,58.64749908,59.39500046,58.57249832,59.10250092,57.12732315,97433600,0,0
2019/10/21,59.38000107,60.24750137,59.33000183,60.12749863,58.11806488,87247200,0,0
2019/10/22,60.29000092,60.54999924,59.90499878,59.99000168,57.98517227,82293600,0,0
2019/10/23,60.52500153,60.81000137,60.30500031,60.79499817,58.7632637,75828800,0,0
2019/10/24,61.12749863,61.20000076,60.45249939,60.89500046,58.85992432,69275200,0,0
2019/10/25,60.79000092,61.68249893,60.72000122,61.64500046,59.58486557,73477200,0,0
2019/10/28,61.85499954,62.3125,61.68000031,62.26250076,60.18172073,96572800,0,0
2019/10/29,62.24250031,62.4375,60.64250183,60.82249832,58.78984451,142839600,0,0
2019/10/30,61.18999863,61.32500076,60.30250168,60.81499863,58.78259277,124522000,0,0
2019/10/31,61.81000137,62.29249954,59.31499863,62.18999863,60.11164474,139162000,0,0
2019/11/1,62.38499832,63.98249817,62.29000092,63.95500183,61.81766129,151125200,0,0
2019/11/4,64.33249664,64.46250153,63.84500122,64.375,62.22362518,103272000,0,0
2019/11/5,64.26249695,64.54750061,64.08000183,64.28250122,62.13421631,79897600,0,0
2019/11/6,64.19249725,64.37249756,63.84249878,64.30999756,62.16079712,75864400,0,0
2019/11/7,64.68499756,65.08750153,64.52749634,64.85749817,62.87820816,94940400,0.1925,0
2019/11/8,64.67250061,65.11000061,64.21250153,65.03500366,63.0503006,69986400,0,0
2019/11/11,64.57499695,65.61750031,64.56999969,65.55000305,63.54959488,81821200,0,0
2019/11/12,65.38749695,65.69750214,65.23000336,65.48999786,63.49140549,87388800,0,0
2019/11/13,65.28250122,66.19499969,65.26750183,66.11750031,64.09975433,102734400,0,0
2019/11/14,65.9375,66.22000122,65.52500153,65.66000366,63.65623856,89182800,0,0
2019/11/15,65.91999817,66.44499969,65.75250244,66.44000244,64.41242218,100206400,0,0
2019/11/18,66.44999695,66.85749817,66.05750275,66.77500153,64.73719025,86703200,0,0
2019/11/19,66.97499847,67,66.34750366,66.57250214,64.54089355,76167200,0,0
2019/11/20,66.38500214,66.51999664,65.09999847,65.79750061,63.78953934,106234400,0,0
2019/11/21,65.92250061,66.00250244,65.29499817,65.50250244,63.50352478,121395200,0,0
2019/11/22,65.64749908,65.79499817,65.20999908,65.44499969,63.44778061,65325200,0,0
2019/11/25,65.67749786,66.61000061,65.62999725,66.59249878,64.56026459,84020400,0,0
2019/11/26,66.73500061,66.79000092,65.625,66.07250214,64.05613708,105207600,0,0
2019/11/27,66.39499664,66.99500275,66.32749939,66.95999908,64.91656494,65235600,0,0
2019/11/29,66.65000153,67,66.47499847,66.8125,64.77355194,46617600,0,0
2019/12/2,66.81749725,67.0625,65.86250305,66.04000092,64.0246048,94487200,0,0
2019/12/3,64.57749939,64.88249969,64.07250214,64.86250305,62.88305664,114430400,0,0
2019/12/4,65.26750183,65.82749939,65.16999817,65.43499756,63.43809128,67181600,0,0
2019/12/5,65.94750214,66.47250366,65.68250275,66.39499664,64.36878967,74424400,0,0
2019/12/6,66.87000275,67.75,66.82499695,67.67749786,65.61217499,106075600,0,0
2019/12/9,67.5,67.69999695,66.22750092,66.73000336,64.69358063,128042400,0,0
2019/12/10,67.15000153,67.51750183,66.46499634,67.12000275,65.07167053,90420400,0,0
2019/12/11,67.20249939,67.77500153,67.125,67.69249725,65.62669373,78756800,0,0
2019/12/12,66.94499969,68.13999939,66.83000183,67.86499786,65.79393005,137310400,0,0
2019/12/13,67.86499786,68.82499695,67.73249817,68.78749847,66.68829346,133587600,0,0
2019/12/16,69.25,70.19750214,69.24500275,69.96499634,67.82984161,128186000,0,0
2019/12/17,69.89250183,70.44249725,69.69999695,70.10250092,67.96315002,114158400,0,0
2019/12/18,69.94999695,70.47499847,69.77999878,69.93499756,67.80076599,116028400,0,0
2019/12/19,69.875,70.29499817,69.73750305,70.00499725,67.86862946,98369200,0,0
2019/12/20,70.55750275,70.66249847,69.63999939,69.86000061,67.72805786,275978000,0,0
2019/12/23,70.13249969,71.0625,70.09249878,71,68.83326721,98572000,0,0
2019/12/24,71.17250061,71.22250366,70.73000336,71.06749725,68.89871216,48478800,0,0
2019/12/26,71.20500183,72.49500275,71.17500305,72.47750092,70.26567078,93121200,0,0
2019/12/27,72.77999878,73.49250031,72.02999878,72.44999695,70.23901367,146266000,0,0
2019/12/30,72.36499786,73.17250061,71.30500031,72.87999725,70.65589905,144114400,0,0
2019/12/31,72.48249817,73.41999817,72.37999725,73.41249847,71.17212677,100805600,0,0
2020/1/2,74.05999756,75.15000153,73.79750061,75.08750153,72.79602814,135480400,0,0
2020/1/3,74.28749847,75.14499664,74.125,74.35749817,72.08830261,146322800,0,0
2020/1/6,73.44750214,74.98999786,73.1875,74.94999695,72.6627121,118387200,0,0
2020/1/7,74.95999908,75.22499847,74.37000275,74.59750366,72.320961,108872000,0,0
2020/1/8,74.29000092,76.11000061,74.29000092,75.79750061,73.48433685,132079200,0,0
2020/1/9,76.80999756,77.60749817,76.55000305,77.40750122,75.04522705,170108400,0,0
2020/1/10,77.65000153,78.16750336,77.0625,77.58249664,75.21486664,140644800,0,0
2020/1/13,77.91000366,79.26750183,77.78749847,79.23999786,76.8217926,121532000,0,0
2020/1/14,79.17500305,79.39250183,78.04250336,78.16999817,75.78445435,161954400,0,0
2020/1/15,77.96250153,78.875,77.38749695,77.83499908,75.45965576,121923600,0,0
2020/1/16,78.39749908,78.92500305,78.02249908,78.80999756,76.40493011,108829200,0,0
2020/1/17,79.06749725,79.68499756,78.75,79.68250275,77.25078583,137816400,0,0
2020/1/21,79.29750061,79.75499725,79,79.14250183,76.72727203,110843200,0,0
2020/1/22,79.64499664,79.99749756,79.32749939,79.42500305,77.0011673,101832400,0,0
2020/1/23,79.48000336,79.88999939,78.91249847,79.80750275,77.37200165,104472000,0,0
2020/1/24,80.0625,80.83249664,79.37999725,79.57749939,77.14899445,146537600,0,0
2020/1/27,77.51499939,77.94249725,76.22000122,77.23750305,74.88040924,161940000,0,0
2020/1/28,78.15000153,79.59999847,78.04750061,79.42250061,76.99871063,162234000,0,0
2020/1/29,81.11250305,81.96250153,80.34500122,81.08499908,78.61048126,216229200,0,0
2020/1/30,80.13500214,81.02249908,79.6875,80.96749878,78.49656677,126743200,0,0
2020/1/31,80.23249817,80.66999817,77.07250214,77.37750244,75.01613617,199588400,0,0
2020/2/3,76.07499695,78.37249756,75.55500031,77.16500092,74.810112,173788400,0,0
2020/2/4,78.82749939,79.91000366,78.40750122,79.71250153,77.27987671,136616400,0,0
2020/2/5,80.87999725,81.19000244,79.73750305,80.36250305,77.91004944,118826800,0,0
2020/2/6,80.64250183,81.30500031,80.06500244,81.30249786,78.8213501,105425600,0,0
2020/2/7,80.59249878,80.84999847,79.5,80.00749969,77.74994659,117684000,0.1925,0
2020/2/10,78.54499817,80.38749695,78.46250153,80.38749695,78.11924744,109348800,0,0
2020/2/11,80.90000153,80.97499847,79.67749786,79.90249634,77.64792633,94323200,0,0
2020/2/12,80.36750031,81.80500031,80.36750031,81.80000305,79.49188995,113730400,0,0
2020/2/13,81.04750061,81.55500031,80.83750153,81.21749878,78.92581177,94747600,0,0
2020/2/14,81.18499756,81.49500275,80.71250153,81.23750305,78.94524384,80113600,0,0
2020/2/18,78.83999634,79.9375,78.65249634,79.75,77.49972534,152531200,0,0
2020/2/19,80,81.14250183,80,80.90499878,78.62212372,93984000,0,0
2020/2/20,80.65750122,81.16249847,79.55249786,80.07499695,77.81554413,100566000,0,0
2020/2/21,79.65499878,80.11250305,77.625,78.26249695,76.05419922,129554000,0,0
2020/2/24,74.31500244,76.04499817,72.30750275,74.54499817,72.44158936,222195200,0,0
2020/2/25,75.23750305,75.63249969,71.53250122,72.01999664,69.98784637,230673600,0,0
2020/2/26,71.63249969,74.47000122,71.625,73.16249847,71.09811401,198054800,0,0
2020/2/27,70.27500153,71.5,68.23999786,68.37999725,66.45054626,320605600,0,0
2020/2/28,64.31500244,69.60250092,64.09249878,68.33999634,66.41166687,426510000,0,0
2020/3/2,70.56999969,75.36000061,69.43000031,74.70249939,72.59466553,341397200,0,0
2020/3/3,75.91750336,76,71.44999695,72.33000183,70.28910065,319475600,0,0
2020/3/4,74.11000061,75.84999847,73.28250122,75.68499756,73.54941559,219178400,0,0
2020/3/5,73.87999725,74.88749695,72.85250092,73.23000336,71.16371918,187572800,0,0
2020/3/6,70.5,72.70500183,70.30750275,72.25749969,70.21864319,226176800,0,0
2020/3/9,65.9375,69.52249908,65.75,66.54250336,64.66488647,286744800,0,0
2020/3/10,69.28500366,71.61000061,67.34249878,71.33499908,69.32217407,285290000,0,0
2020/3/11,69.34750366,70.30500031,67.96499634,68.85749817,66.91456604,255598800,0,0
2020/3/12,63.98500061,67.5,62,62.05749893,60.30644226,418474000,0,0
2020/3/13,66.22250366,69.98000336,63.23749924,69.49250031,67.53164673,370732000,0,0
2020/3/16,60.48749924,64.76999664,60,60.55250168,58.84391022,322423600,0,0
2020/3/17,61.87749863,64.40249634,59.59999847,63.21500015,61.43128967,324056000,0,0
2020/3/18,59.94250107,62.5,59.27999878,61.66749954,59.9274559,300233600,0,0
2020/3/19,61.84749985,63.20999908,60.65250015,61.19499969,59.46829224,271857200,0,0
2020/3/20,61.79499817,62.95750046,57,57.31000137,55.69290924,401693200,0,0
2020/3/23,57.02000046,57.125,53.15250015,56.09249878,54.509758,336752800,0,0
2020/3/24,59.09000015,61.92250061,58.57500076,61.72000122,59.97846603,287531200,0,0
2020/3/25,62.6875,64.5625,61.07500076,61.38000107,59.64806747,303602000,0,0
2020/3/26,61.63000107,64.66999817,61.59000015,64.61000061,62.78693771,252087200,0,0
2020/3/27,63.1875,63.96749878,61.76250076,61.93500137,60.18740082,204216800,0,0
2020/3/30,62.68500137,63.88000107,62.34999847,63.70249939,61.90503693,167976400,0,0
2020/3/31,63.90000153,65.62249756,63,63.57249832,61.77869415,197002000,0,0
2020/4/1,61.625,62.18000031,59.78250122,60.22750092,58.52807617,176218400,0,0
2020/4/2,60.08499908,61.28749847,59.22499847,61.23249817,59.5047226,165934000,0,0
2020/4/3,60.70000076,61.42499924,59.74250031,60.35250092,58.64955902,129880000,0,0
2020/4/6,62.72499847,65.77749634,62.34500122,65.61750031,63.76600266,201820400,0,0
2020/4/7,67.69999695,67.92500305,64.75,64.85749817,63.0274353,202887200,0,0
2020/4/8,65.68499756,66.84249878,65.30750275,66.51750183,64.64060211,168895200,0,0
2020/4/9,67.17500305,67.51750183,66.17500305,66.99749756,65.10704041,161834800,0,0
2020/4/13,67.07749939,68.42500305,66.45749664,68.3125,66.38496399,131022800,0,0
2020/4/14,70,72.0625,69.51249695,71.76249695,69.73760986,194994800,0,0
2020/4/15,70.59999847,71.58249664,70.15750122,71.10749817,69.10108185,131154400,0,0
2020/4/16,71.84500122,72.05000305,70.58750153,71.67250061,69.65013885,157125200,0,0
2020/4/17,71.17250061,71.73750305,69.21499634,70.69999695,68.70508575,215250000,0,0
2020/4/20,69.48750305,70.41999817,69.21250153,69.23249817,67.2789917,130015200,0,0
2020/4/21,69.06999969,69.3125,66.35749817,67.09249878,65.1993866,180991600,0,0
2020/4/22,68.40249634,69.47499847,68.05000305,69.02500153,67.07733917,116862400,0,0
2020/4/23,68.96749878,70.4375,68.71749878,68.75749969,66.8174057,124814400,0,0
2020/4/24,69.30000305,70.75250244,69.25,70.74250031,68.74637604,126161200,0,0
2020/4/27,70.44999695,71.13500214,69.98750305,70.79250336,68.79496765,117087600,0,0
2020/4/28,71.26999664,71.45749664,69.55000305,69.64499664,67.67985535,112004800,0,0
2020/4/29,71.18250275,72.41750336,70.97250366,71.93250275,69.90281677,137280800,0,0
2020/4/30,72.48999786,73.63249969,72.08750153,73.44999695,71.37748718,183064000,0,0
2020/5/1,71.5625,74.75,71.46250153,72.26750183,70.22836304,240616800,0,0
2020/5/4,72.29250336,73.42250061,71.58000183,73.29000092,71.22200775,133568000,0,0
2020/5/5,73.76499939,75.25,73.61499786,74.38999939,72.29096222,147751200,0,0
2020/5/6,75.11499786,75.80999756,74.71749878,75.15750122,73.0368042,142333600,0,0
2020/5/7,75.80500031,76.29250336,75.49250031,75.93499756,73.79238129,115215200,0,0
2020/5/8,76.41000366,77.58750153,76.07250214,77.53250122,75.54875946,133838400,0.205,0
2020/5/11,77.02500153,79.26249695,76.80999756,78.75250244,76.73752594,145946400,0,0
2020/5/12,79.45749664,79.92250061,77.72750092,77.85250092,75.86058044,162301200,0,0
2020/5/13,78.03749847,78.98750305,75.80249786,76.91249847,74.94461823,200622400,0,0
2020/5/14,76.12750244,77.44750214,75.38249969,77.38500214,75.40503693,158929200,0,0
2020/5/15,75.08750153,76.97499847,75.05249786,76.92749786,74.95922852,166348400,0,0
2020/5/18,78.29250336,79.125,77.58000183,78.73999786,76.72533417,135178400,0,0
